source_site,source_product_id,name,sku,permalink,price,regular_price,sale_price,on_sale,category_slugs,category_names,size_inferred,gsm_inferred,in_stock,image_primary,short_description_text
banhat,5787,Giấy Idea A4 80 gsm,GINIDEAA480,https://vanphongphambanhat.com.vn/san-pham/giay-idea-a4-80/,75000,80000,75000,True,giay-in-photo|giay-a4|giay-in-van-phong,Giấy In - Photo|Giấy A4|GIẤY IN VĂN PHÒNG,A4,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2020/01/giay-in-idea-a4-80.png,"Giấy in A4 IDEA 80gsm cao cấp nhập khẩu từ Thái Lan
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 80gsm
Số lượng: 500 tờ
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoản 2.4kg /ream, 12kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán sẽ cập nhật theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và chính "
banhat,5790,Giấy IK Plus A4 70 gsm,GINIKPLUSA470,https://vanphongphambanhat.com.vn/san-pham/giay-ik-plus-a4-70/,65500,75000,65500,True,giay-in-photo|giay-a4|giay-in-van-phong,Giấy In - Photo|Giấy A4|GIẤY IN VĂN PHÒNG,A4,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/van-phong-pham-giay-in-ik-plus-a4-70gsm.jpg,"Giấy in A4 IK PLUS 70gsm cao cấp nhập khẩu từ Indo
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 70gsm
Số lượng: 500 tờ
Xuất xứ: Indonesia
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 2kg /ream, 10kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán sẽ cập nhật theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và chính x"
banhat,5792,Giấy IK Plus A4 80 gsm,GINIKPLUSA480,https://vanphongphambanhat.com.vn/san-pham/giay-ik-plus-a4-80/,76500,83000,76500,True,giay-in-photo|giay-a4|giay-in-van-phong,Giấy In - Photo|Giấy A4|GIẤY IN VĂN PHÒNG,A4,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/van-phong-pham-giay-in-ik-plus-80.jpg,"Giấy in A4 IK PLUS 80gsm cao cấp nhập khẩu Indo
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 80gsm
Số lượng: 500 tờ
Xuất xứ: Indonesia
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoản 2.4kg /ream, 12kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán sẽ cập nhật theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và chính xác"
banhat,5800,Giấy in Quality a3 70 gsm,GINQUALITYA370,https://vanphongphambanhat.com.vn/san-pham/giay-in-quality-a3-70/,122000,132000,122000,True,giay-in-photo|giay-a3|giay-in-van-phong,Giấy In - Photo|Giấy A3|GIẤY IN VĂN PHÒNG,A3,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2020/01/giay-in-a3-70-quality.png,"Giấy A3 Quality 70gsm cao cấp nhập khẩu Thái Lan
Kích thước: Khổ A3 (297 x 420 mm)
Định lượng: 70gsm
Số lượng: 500 tờ
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 4kg /ream, 20kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán có thể thay đổi theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và chính"
banhat,5802,Giấy in Emerald A5 70,GINEMERALDA570,https://vanphongphambanhat.com.vn/san-pham/giay-in-emerald-a5-70/,31000,32000,31000,True,giay-in-photo|giay-a5|giay-in-van-phong,Giấy In - Photo|Giấy A5|GIẤY IN VĂN PHÒNG,A5,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2020/01/giay-in-emerald-2.png,"Giấy in Emerald A5 70
được đánh giá là sản phẩm có c
hất lượng giấy tốt bởi chất liệu bột giấy với kích thước siêu nhỏ, giúp giấy láng mịn và trơn, không bị thô ráp như giấy cắt, định lượng giấy là 70gsm chính xác, số lượng tờ đủ tuyệt đối theo như công bố của nhà sản xuất.
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT"
banhat,5803,Giấy Paper One A3 70 gsm,GINPAPERONEA370,https://vanphongphambanhat.com.vn/san-pham/giay-a3-paper-one-70/,137000,145000,137000,True,giay-in-photo|giay-a3|giay-in-van-phong,Giấy In - Photo|Giấy A3|GIẤY IN VĂN PHÒNG,A3,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/paper-one-a3-70-1.png,"Giấy in Paper one A3 70 gsm là sản phẩm cao cấp nhập khẩu Indo
Kích thước: Khổ A3 (297 x 420 mm)
Định lượng: 70gsm
Số lượng: 500 tờ
Xuất xứ: Indonesia
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 4kg /ream, 20kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán có thể thay đổi theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tố"
banhat,5805,Giấy note trình ký Sign here 680-9,SIGNHERE,https://vanphongphambanhat.com.vn/san-pham/giay-note-trinh-ky-sign-here/,35000,40000,35000,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-note-trinh-ky-sign-here-2.jpg,"Bất kể trong công việc hay trong học tập thì bạn đều có hàng tá thứ nhỏ to cần phải nhớ và phải làm. Không biết bạn đã bao giờ quên béng đi việc quan trọng mình cần làm mà không thể nào nhớ lại chưa? Với
giấy note trình ký Sign here
, bạn chỉ cần quẳng mối lo “não cá vàng” đi mà sống."
banhat,5806,Giấy note 4 màu Suremark,NOTE4MAUSUREMARKSQ6670,https://vanphongphambanhat.com.vn/san-pham/giay-note-4-mau-2x5cm-suremark/,14500,16000,14500,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-note-4-mau-suremark-sq6670-1.png,"Giấy note 4 màu 2x5cm Suremark
Mã sản phẩm: SQ-6670
Xuất sứ : Việt Nam.
Đơn vị tính: Xấp"
banhat,5807,Phân trang giấy 10 màu,,https://vanphongphambanhat.com.vn/san-pham/phan-trang-giay-10-mau/,1,1,1,False,giay-note-phan-trang,Giấy Note - Phân Trang,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2020/01/phan-trang-giay-10-so-1.png,"Bìa phân trang giấy 10 màu
là sản phẩm được người tiêu dùng yêu thích với đặc tính tuyệt vời giúp phân trang cũng như quản lý các loại hồ sơ, một cách gọn gàng. Công việc sẽ đạt hiệu quả cao hơn khi có những công cụ như thế này hỗ trợ đắc lực trong việc giải quyết, sắp xếp mọi dữ liệu với số lượng lớn."
banhat,5808,Giấy Than Horse,GTHANHORES4400,https://vanphongphambanhat.com.vn/san-pham/giay-than-horse/,90000,91000,90000,True,giay-than|giay-in-van-phong,"Giấy Niêm Phong, Giấy Than|GIẤY IN VĂN PHÒNG",,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-than-horse.png,"Giấy than horse
hẳn là một cái tên không hề xa lạ với với các bạn. Giấy than hose không chỉ sử dụng trong máy fax, máy in mà còn được dùng làm các hóa đơn được sử dụng tại các ngân hàng, các cơ sở kinh doanh…cho ra các bản sao chất lượng rõ nét và đều màu."
banhat,5809,Giấy liên tục 210 x 279 1 liên,GLT210X2791L,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-210-x-279-1-lien/,240000,270000,240000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-1-lien-lien-son-1.png,"Giấy liên tục 210 x 279 1 liên
thường được sử dụng như hóa đơn, phiếu xuất, phiếu thu chi cùng các loại giấy tờ, biểu mẫu khác. Là loại giấy không thể thiếu trong các cửa hàng, đặc biệt là khi bạn sử dụng máy in kim. Đây là loại giấy được đánh giá là có chất lượng cao. Nguyên liệu làm giấy và quy trình sản xuất khép kín và không gây hại tới thiên nhiên."
banhat,5810,Giấy Than Gstar,GTHANGSTAR,https://vanphongphambanhat.com.vn/san-pham/giay-than-gstar/,82000,82000,82000,False,giay-than|giay-in-van-phong,"Giấy Niêm Phong, Giấy Than|GIẤY IN VĂN PHÒNG",,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/h4h4h.png,"Giấy Than Gstar
Xuất xứ: Mỹ.
Nhà sản xuất: G. Start.
Màu sắc: Xanh dương, đen.
Đơn vị bán: Hộp.
Kích thước: 21*33cm.
Đặc điểm: Dùng để sao chép tài liệu, chứng từ.
Đóng gói: 100 tờ/1 tập."
banhat,5811,Giấy Niêm Phong,GNIEMPHONG,https://vanphongphambanhat.com.vn/san-pham/giay-niem-phong/,18000,20000,18000,True,giay-than|giay-in-van-phong,"Giấy Niêm Phong, Giấy Than|GIẤY IN VĂN PHÒNG",,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-niem-phong-pelure-gia-re-vpp-ba-nhat.jpg,"Giấy niêm phong
Tên sản phẩm: Giấy niêm phong.
Quy cách: Khổ A4.
Đóng gói: 100 tờ / 1 xấp
Đơn vị tính: Tập.
Xuất xứ: Việt Nam."
banhat,5812,GIẤY LIÊN TỤC 210 x 279 1 LIÊN CHIA,GLT210X2791LCHIA,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-210-x-279-1-lien-chia/,240000,290000,240000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-1-lien-chia-2-1.png,"Giấy Liên Tục 210 x 279
1 Liên Chia
là một trong số rất nhiều loại giấy in liên tục được sử dụng phổ biến. Giấy liên tục Liên Sơn là văn phòng phẩm thiết yếu trong các chuỗi cửa hàng, trung tâm thương mại, hay các cơ quan như bưu điện, ngân hàng…"
banhat,5814,"GIẤY LIÊN TỤC 210 X 279 LIÊN CHIA 2,3,4,5 liên",GLT210X2792L,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-210-x-279-lien-chia-2345-lien/,369000,390000,369000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-2-3-4-5-lien-chia-1.png,"Giấy liên tục 210 x 279 liên chia
này có tính ổn định cao là mẫu giấy in liên tục có chất lượng đồng đều, không gây ngắt quãng trong quá trình in ấn đảm bảo cho công việc luôn được thuận lợi, trôi chảy."
banhat,5816,Phân Trang Nhựa 31 số,PTN31SO,https://vanphongphambanhat.com.vn/san-pham/phan-trang-nhua-31-so/,30000,35000,30000,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/bia-phan-trang-nhua-31-so-1.jpg,"Bìa phân trang nhựa 31 số
chắc chắn sẽ là sản phẩm không thể thiếu trong bất cứ văn phòng hay các đơn vị hành chính chuyên quản lý hồ sơ của các bệnh viện, trường học nào. Sản phẩm được bày bán rất nhiều trên thị trường hiện nay và được phân phối bởi văn phòng phẩm Ba Nhất"
banhat,5817,Phân Trang Nhựa 24 Chữ,PTN24CHU,https://vanphongphambanhat.com.vn/san-pham/phan-trang-nhua-24-chu/,26000,30000,26000,True,giay-note-phan-trang,Giấy Note - Phân Trang,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/phan-trang-nhua-24-chu-4.jpg,"B
ìa phân trang 24 chữ cái
là sản phẩm được làm bằng nhựa mềm có độ dai và độ bền cao, bao gồm 24 chữ cái riêng biệt và được phân chia thành 24 màu khác nhau cho từng chữ."
banhat,5818,Phân Trang Nhựa 12 số,PTN12SOLD,https://vanphongphambanhat.com.vn/san-pham/phan-trang-nhua-12-so/,11000,11000,11000,False,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/phan-trang-nhua-12-so-4.jpg,"Bìa phân trang
nhựa
12 số
đáp ứng được trong công việc ở nhiều môi trường như trường học, bệnh viện, kho văn thư, đơn vị hành chính quản lý nhân lực hiệu quả,…"
banhat,5819,Phân Trang Nhựa 10 số,PTN10SOLD,https://vanphongphambanhat.com.vn/san-pham/bia-phan-trang-nhua-10-so/,10400,12000,10400,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/bia-phan-trang-nhua-10-so-1.jpg,"Phân trang nhựa 10 số
được xem là một trong những sản phẩm quen thuộc, đặc thù của công việc có liên quan đến tài liệu, dữ liệu lớn phức tạp. Chúng đóng góp vai trò quan trọng trong sự thành công, hiệu quả của công việc lẫn học tập, đây là phương pháp tối ưu được áp dụng trên nhiều lĩnh vực, môi trường khác nhau, nên có sức hấp dẫn rất lớn đối với người tiêu dùng."
banhat,5820,Phân Trang Giấy 12 số,PTG12SOPGRAND,https://vanphongphambanhat.com.vn/san-pham/bia-phan-trang-giay-12-so/,12000,18000,12000,True,giay-note-phan-trang,Giấy Note - Phân Trang,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/BIA-PHAN-TRANG-giay-12-SO.jpg,"Bìa
phân trang giấy 12 số
là một trong những văn phòng phẩm thiết yếu đối với công việc nhất là sắp xếp, quản lý dữ liệu, tài liệu. Công Ty Văn Phòng Phẩm Ba Nhất là đại lý phân phối các loại bìa phân trang chất lượng tốt."
banhat,5822,Phân Trang Giấy 10 số,PTG10SOPGRAND,https://vanphongphambanhat.com.vn/san-pham/phan-trang-giay-10-so/,10500,14000,10500,True,giay-note-phan-trang|giay-in-van-phong,Giấy Note - Phân Trang|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/phan-trang-giay-10-so-mau-3.jpg,"Bìa phân trang
giấy
10 số Pgrand
được ứng dụng rộng rãi trong nhiều môi trường làm việc khác nhau như. trường học, công ty, thư viện, bệnh viện, quản lý thông tin doanh nghiệp,…"
banhat,5826,GIẤY LIÊN TỤC 240 x 279 1 LIÊN,GLT240X2791L,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-1-lien-240x279mm/,265000,275000,265000,True,giay-lien-tuc|chua-duoc-phan-loai|giay-in-van-phong,Giấy In Liên Tục|Chưa được phân loại|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-240x279-1-lien-1.png,"Giấy liên tục
240 x 279
1 liên
đục lỗ thường được dùng nhiều
tại các cửa hàng và đại lý hàng hóa nhỏ lẻ. Với đặc tính dai, bền, ít bị gấp mép và nhăn, bề mặt giấy lại nhẵn và mịn nên khi in, mực in sẽ trải đều, bóng và đẹp."
banhat,5834,GIẤY LIÊN TỤC 240×279 2 3 4 5 LIÊN,GLT240X2792L,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-240x279-2-3-4-5-lien/,400000,450000,400000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-lien-tuc-240x279-2-3-4-5-lien-1.png,"Giấy liên tục 240×279 2 3 4 5 liên
với hàng loạt những ưu điểm mang lại cho người tiêu dùng nên sản phẩm ngày càng được bày bán nhiều trên thị trường, trên các cửa hàng văn phòng phẩm và được người tiêu dùng bình chọn là sản phẩm vừa chất lượng lại hợp lý về giá thành."
banhat,5836,GIẤY LIÊN TỤC 240×279 1 LIÊN CHIA,GLT240X2791LCHIA,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-240x279-1-lien-chia/,265000,450000,265000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-lien-tuc-240x279-1-lien-chia-2-1.png,"Giấy liên tục 240×279 1 liên chia Liên Sơn
xuất xứ
Indonesia
là loại giấy in văn phòng được sử dụng nhiều trong công việc dưới các hình thức như in hóa đơn mua bán, các loại phiếu nhập xuất kho, biên lai, các giấy tờ và biểu mẫu khác…"
banhat,5837,GIẤY IN LIÊN TỤC 240×279 2 3 4 5 LIÊN CHIA 2,GLT240X2792LCHIA,https://vanphongphambanhat.com.vn/san-pham/giay-in-lien-tuc-240x279-2-3-4-5-lien-chia-2/,419000,450000,419000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-240x279-2-3-4-5-lien-chia-2.png,"Giấy in liên tục 240×279 2 3 4 5 liên chia 2
khi sử dụng bạn nên chú ý một số cách bảo quản để giấy luôn giữ được chất lượng tốt nhất như ban đầu."
banhat,5838,GIẤY LIÊN TỤC 380 x 279 1 LIÊN,GLT380X2791L,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-1-lien-380x279mm/,415000,440000,415000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-380-x-279-1-lien-1.png,"Giấy liên tục 380 x 279 1 liên
đục lỗ thường được sử dụng tại các cửa hàng và đại lý hàng hóa nhỏ lẻ. Với đặc tính dai, bền, ít bị gấp mép và nhăn, bề mặt giấy lại nhẵn và mịn nên khi in, mực in sẽ trải đều, bóng và đẹp."
banhat,5839,Giấy in liên tục 380 x 279 2 3 4 5 liên,GLT380X2792L,https://vanphongphambanhat.com.vn/san-pham/giay-in-lien-tuc-380-x-279-2-3-4-5-lien/,613000,650000,613000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-lien-son-380-mm-x-279-mm-2-3-4-5-lien-1.png,"Giấy in liên tục 380 x 279 2 3 4 5 liên
với kích thước và số liên đa dạng phù hợp cho nhu cầu sử dụng của khách hàng khác nhau, giấy liên tục 380 x 279 nhiều liên có các loại chính là loại 2 liên, 3 liên, 4 liên và 5 liên."
banhat,5841,"Giấy liên tục chia liên 380 x 279 – 2,3,4 Liên chia",,https://vanphongphambanhat.com.vn/san-pham/giay-lien-tuc-chia-lien-380-x-279/,610000,660000,610000,True,giay-lien-tuc|giay-in-van-phong,Giấy In Liên Tục|GIẤY IN VĂN PHÒNG,,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-lien-tuc-chia-lien-1.png,"Giấy liên tục chia liên 380 x 279
Thông tin về sản phẩm:
Tên gọi sản phẩm:
giấy in liên tục 380 x 279 2,3,4 liên chia
Kích thước khổ giấy: 380 x 279 mm
Quy cách đóng gói: 1.500 tờ/ thùng
Điều kiện bảo quản: khô thoáng, tránh xa nguồn nhiệt cao cũng như các khu vực dễ cháy.
Xuất xứ: Việt Nam."
banhat,5845,Giấy Supreme A5 70 gsm,GINSUPREMEA570,https://vanphongphambanhat.com.vn/san-pham/giay-supreme-a5-70/,32000,36000,32000,True,giay-in-photo|giay-a5|giay-in-van-phong,Giấy In - Photo|Giấy A5|GIẤY IN VĂN PHÒNG,A5,70,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-supreme-a5-70-2.png,"Giấy in Supreme A5 70gsm nhập khẩu Thái Lan
Kích thước: Khổ A5 (148 x 210 mm)
Định lượng: 70gsm
Số lượng: 500 tờ/ream
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ/ream, 10 ream/thùng
Ứng dụng: In văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 1kg/ream, 10kg/thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT"
banhat,5846,Giấy Supreme A4 80 gsm,GISUPREMEA480,https://vanphongphambanhat.com.vn/san-pham/giay-supreme-a4-80/,72000,80000,72000,True,giay-in-photo|giay-a4|giay-in-van-phong,Giấy In - Photo|Giấy A4|GIẤY IN VĂN PHÒNG,A4,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/supreme-a4-80.png,"Giấy in A4 Supreme 80gsm chính hãng nhập khẩu từ Thái Lan
Kích thước: Khổ A4 (210 x 297mm)
Định lượng: 80gsm
Số lượng: 500 tờ
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoản 2.4kg /ream, 12kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán sẽ cập nhật theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và "
banhat,5847,Giấy Supreme A3 80 gsm,GINSUPREMEA380,https://vanphongphambanhat.com.vn/san-pham/giay-supreme-a3-80/,148000,156000,148000,True,giay-in-photo|giay-a3|giay-in-van-phong,Giấy In - Photo|Giấy A3|GIẤY IN VĂN PHÒNG,A3,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/supreme-a3-80.png,"Giấy in A3 SUPREME 80gsm chất lượng tốt nhập khẩu Thái Lan
Định lượng: 80gsm
Số lượng: 500 tờ
Thương hiệu: Supreme
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ /ream, 5 ream /thùng
Ứng dụng: in văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 4.8kg /ream, 24kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT
Thị trường biến động nên Giá bán có thể thay đổi theo thời giá.
Quý khách vui lòng Liên hệ để được Báo giá tốt nhất và chính "
banhat,5848,Giấy Supreme A5 80 gsm,GINSUPREMEA580,https://vanphongphambanhat.com.vn/san-pham/giay-supreme-a5-80/,37000,40000,37000,True,giay-in-photo|chua-duoc-phan-loai|giay-a5|giay-in-van-phong,Giấy In - Photo|Chưa được phân loại|Giấy A5|GIẤY IN VĂN PHÒNG,A5,80,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-supreme-A5-80-gsm-vpp-ba-nhat-tphcm.jpg,"Giấy in A5 Supreme 80gsm cao cấp nhập từ Thái Lan
Kích thước: Khổ A5 (148 x 210 mm)
Định lượng: 80gsm
Số lượng: 500 tờ/ream
Xuất xứ: Thái Lan
Quy cách đóng gói: 500 tờ/ream, 10 ream/thùng
Ứng dụng: In văn bản, tài liệu, hợp đồng, photocopy
Trọng lượng: Khoảng 1.2kg /ream, 12kg /thùng
Nếu khách hàng KHÔNG lấy hóa đơn, Giấy A4 giảm thêm 2.000, Giấy A3 giảm 5.000 trên đơn giá có VAT"
banhat,5849,GIẤY FLIPCHART A1 80 DẠNG TỜ,GIA180,https://vanphongphambanhat.com.vn/san-pham/giay-flipchart-a1-80-dang-to/,2000,3500,2000,True,giay-in-photo|giay-a0-giay-a1|giay-in-van-phong,Giấy In - Photo|Giấy A0 - Giấy A1|GIẤY IN VĂN PHÒNG,A1,,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-a1-flipchart.png,"Giấy Flipchart khổ A1 định lượng 80 gsm dạng tờ
Định lượng : 80 gsm
Đối tượng sử dụng: máy in khổ lớn, kẹp bảng Flipchart
Khổ giấy: A1
1 kiện = 500 tờ
Mua 1 Lần Từ 500 tờ trở lên sẽ có giá sẽ rẻ hơn
Giấy in Flipchart được sản xuất đúng theo tiêu chuẩn. Sản phẩm được dùng phổ biến trong các lĩnh vực in ấn bản vẽ kiến trúc, mộc gỗ, bản đồ, may mặc,… giấy flipchart làm từ chất liệu cao cấp với các tiêu chuẩn kỹ thuật cao cho độ bám mực tốt, giúp các nét chữ in ra được đậm nét, không bị nhòe mực hay"
banhat,5850,Giấy A0 định lượng 100 gsm cuộn lớn,GA0K907KGDL100,https://vanphongphambanhat.com.vn/san-pham/giay-a0-dinh-luong-100-gsm/,280000,290000,280000,True,giay-a0-giay-a1|giay-in-photo|giay-in-van-phong,Giấy A0 - Giấy A1|Giấy In - Photo|GIẤY IN VĂN PHÒNG,A0,100,Còn hàng,https://vanphongphambanhat.com.vn/wp-content/uploads/2019/12/giay-in-cuon-a0-1.png,"Giấy A0 định lượng 100 gsm
là sản phẩm được sản xuất trên dây chuyền hiện đại có độ trơn mịn, bề mặt trắng sáng. Sản phẩm dành riêng cho các dòng máy in phun, máy photocopy khổ lớn. Khổ giấy A0 dạng cuộn lớn có thiết kế gọn gàng, cuồn có lõi tương thích tốt với các thiết bị in của các doanh nghiệp."
